979.48966	107.17143	104.77143	132.94286	126.31429	112.62857	190.31429	164.6	153.31429	245.88571	93.48571	98.51429	109.02857	104.31429	137.48571	125.48571	182.88571	247.08571	293.02857	384.25714	421.85714	628.97143	38.38185
981.28211	109	100.25714	135.91429	120.57143	111.42857	189.08571	168.14286	158.34286	266.08571	85.8	105.51429	108.28571	107.14286	136.54286	127	181.8	243.57143	297.97143	380.51429	413.6	646.77143	42.98864
983.07402	107.85714	100.11429	136.17143	118.82857	113.54286	192.08571	163.65714	166.17143	268.31429	82.14286	111.82857	109.57143	111.37143	129.45714	136.37143	185.65714	225.14286	295.65714	354.94286	431	645.68571	40.22459
984.86617	102.05714	104.34286	130.54286	119.02857	116.85714	189.6	160.4	165.77143	252.65714	75.48571	118.85714	117.22857	114.62857	129.4	152.8	187.22857	210.77143	298.48571	376.62857	443.11429	627.68571	42.48111
986.65699	103.45714	112.6	138.74286	116.65714	115.05714	186.08571	154.48571	161.54286	250.74286	80.71429	112.02857	111.17143	121.71429	128.4	155.71429	181	211.82857	297.6	388.74286	454.25714	616.54286	40.89246
988.44726	114.14286	118.77143	140	122.37143	117.14286	187.42857	149.51429	162.62857	259.34286	84.91429	118.28571	110.37143	111.85714	123.88571	146.34286	187.65714	201.25714	285.6	395.77143	443.62857	616.42857	28.05005
990.23777	106.82857	124.05714	133.82857	119.22857	122.62857	183.91429	155.68571	150.48571	266.4	84.14286	121.8	113.91429	104.62857	112.77143	131.97143	191.97143	216.68571	285	378.77143	435.14286	632.11429	26.45956
992.02695	99.05714	122.54286	120.82857	131.31429	119.8	180.28571	164.37143	147.94286	261.08571	81.94286	113.57143	125.85714	97.37143	122.11429	136.37143	191.88571	214.6	276.22857	390.05714	446.91429	650.6	16.71879
993.81559	93.28571	119.91429	129.62857	139.54286	105.85714	188.17143	165.68571	148.51429	248.74286	88.2	112.17143	126.25714	106.42857	137.4	126.34286	183.62857	216.6	289.54286	378.48571	458.62857	669.45714	28.18545
995.60447	95.62857	123.08571	126.57143	139	111.97143	193.42857	166.65714	159.22857	243.68571	91.37143	98.11429	113.08571	113.65714	141.25714	120.48571	190.77143	221.45714	301.8	370.22857	461.48571	675.4	37.41709
997.39201	96.65714	123.05714	130.14286	128.17143	119.62857	187.88571	156.37143	154.85714	254.45714	94.8	104.94286	105.62857	110.14286	129.14286	126.08571	183.14286	240.2	322.25714	368.57143	448.48571	669.05714	53.97412
999.17902	114.77143	117.45714	133.74286	134.08571	124.71429	185.88571	151.48571	159.68571	259.82857	95.02857	109.97143	114.02857	105.88571	132.82857	142.68571	189.42857	227.28571	319.54286	389.57143	441.54286	689.74286	47.38823
1000.96548	115.28571	106.2	137.4	141.4	118.48571	194.8	160.17143	165.51429	261.94286	93.4	117.91429	116	118.94286	134.17143	141.51429	187.91429	222.42857	323.02857	404.54286	457.2	717.14286	46.86532
